ano,mes,data,regiao,uf,fonte_energia,producao_mwh,consumo_mwh,capacidade_instalada,emissao_co2,custo_medio_mwh,percentual_renovavel,nivel_demanda
2022,12,2022-12-01,Sudeste,ES,Eólica,57782.44,43844.17,80895.41,2311.3,259.53,95,Baixo
2022,12,2022-12-01,Sudeste,ES,Solar,31150.46,29530.82,43610.64,1246.02,155.52,95,Médio
2022,12,2022-12-01,Sudeste,ES,Termelétrica,57212.78,52051.34,80097.9,37188.31,165.94,10,Médio
2022,12,2022-12-01,Sudeste,ES,Biomassa,15304.15,13392.69,21425.81,612.17,186.88,95,Médio
2022,12,2022-12-01,Sudeste,ES,Nuclear,5279.75,5467.56,7391.65,211.19,421.24,95,Alto
2022,12,2022-12-01,Sul,PR,Hidrelétrica,93245.92,82108.65,130544.28,3729.84,317.17,95,Médio
2022,12,2022-12-01,Sul,PR,Eólica,59093.06,46063.29,82730.29,2363.72,347.05,95,Baixo
2022,12,2022-12-01,Sul,PR,Solar,32138.07,34512.97,44993.29,1285.52,222.61,95,Alto
2022,12,2022-12-01,Sul,PR,Termelétrica,55487.98,51902.82,77683.18,36067.19,446.63,10,Médio
2022,12,2022-12-01,Sul,PR,Biomassa,17701.27,14357.44,24781.78,708.05,278.47,95,Baixo
2022,12,2022-12-01,Sul,PR,Nuclear,3192.88,2852.95,4470.03,127.72,201.24,95,Médio
2022,12,2022-12-01,Sul,SC,Hidrelétrica,94780.71,98808.19,132692.99,3791.23,155.21,95,Alto
2022,12,2022-12-01,Sul,SC,Eólica,32375.64,27092.84,45325.89,1295.03,216.13,95,Baixo
2022,12,2022-12-01,Sul,SC,Solar,46971.73,51647.82,65760.43,1878.87,337.02,95,Alto
2022,12,2022-12-01,Sul,SC,Termelétrica,54527.54,59561.59,76338.55,35442.9,153.36,10,Alto
2022,12,2022-12-01,Sul,SC,Biomassa,12171.72,11770.67,17040.41,486.87,239.58,95,Médio
2022,12,2022-12-01,Sul,SC,Nuclear,8378.36,6651.3,11729.7,335.13,304.02,95,Baixo
2022,12,2022-12-01,Sul,RS,Hidrelétrica,86198.44,72203.34,120677.81,3447.94,316.83,95,Baixo
2022,12,2022-12-01,Sul,RS,Eólica,48445.9,51285.03,67824.26,1937.84,355.98,95,Alto
2022,12,2022-12-01,Sul,RS,Solar,22790.47,18373.94,31906.65,911.62,288.38,95,Baixo
2022,12,2022-12-01,Sul,RS,Termelétrica,45234.81,49766.29,63328.73,29402.62,387.02,10,Alto
2022,12,2022-12-01,Sul,RS,Biomassa,19804.87,16607.02,27726.82,792.19,174.49,95,Baixo
2022,12,2022-12-01,Sul,RS,Nuclear,100.0,94.14,140.0,4.0,262.41,95,Médio
2023,1,2023-01-01,Norte,AM,Hidrelétrica,97514.87,78447.35,136520.82,3900.59,353.53,95,Baixo
2023,1,2023-01-01,Norte,AM,Eólica,45720.67,45510.21,64008.94,1828.83,351.73,95,Médio
2023,1,2023-01-01,Norte,AM,Solar,32866.83,30587.51,46013.56,1314.67,308.77,95,Médio
2023,1,2023-01-01,Norte,AM,Termelétrica,45491.44,38094.99,63688.02,29569.44,431.12,10,Baixo
2023,1,2023-01-01,Norte,AM,Biomassa,32522.37,33610.54,45531.32,1300.89,267.38,95,Alto
2023,1,2023-01-01,Norte,AM,Nuclear,22485.13,20777.29,31479.18,899.41,349.41,95,Médio
2023,1,2023-01-01,Norte,PA,Hidrelétrica,99028.02,99597.1,138639.23,3961.12,200.46,95,Alto
2023,1,2023-01-01,Norte,PA,Eólica,46522.37,46095.95,65131.32,1860.89,321.33,95,Médio
2023,1,2023-01-01,Norte,PA,Solar,36101.06,34532.4,50541.48,1444.04,189.77,95,Médio
2023,1,2023-01-01,Norte,PA,Termelétrica,46821.82,48776.38,65550.54,30434.18,341.64,10,Alto
2023,1,2023-01-01,Norte,PA,Biomassa,20360.51,20439.95,28504.71,814.42,397.69,95,Alto
2023,1,2023-01-01,Norte,PA,Nuclear,4577.39,3798.92,6408.34,183.1,284.63,95,Baixo
2023,1,2023-01-01,Norte,RO,Hidrelétrica,104567.09,98793.5,146393.93,4182.68,399.49,95,Médio
2023,1,2023-01-01,Norte,RO,Eólica,57280.87,50411.76,80193.22,2291.23,409.01,95,Médio
2023,1,2023-01-01,Norte,RO,Solar,33819.22,31867.33,47346.91,1352.77,378.33,95,Médio
2023,1,2023-01-01,Norte,RO,Termelétrica,46371.2,41913.0,64919.67,30141.28,334.24,10,Médio
2023,1,2023-01-01,Norte,RO,Biomassa,40385.64,37528.33,56539.9,1615.43,258.34,95,Médio
2023,1,2023-01-01,Norte,RO,Nuclear,7358.35,7758.34,10301.69,294.33,204.41,95,Alto
2023,1,2023-01-01,Norte,TO,Hidrelétrica,90374.44,78783.13,126524.22,3614.98,314.81,95,Médio
2023,1,2023-01-01,Norte,TO,Eólica,52699.76,50899.61,73779.66,2107.99,170.54,95,Médio
2023,1,2023-01-01,Norte,TO,Solar,41190.9,35589.5,57667.25,1647.64,326.27,95,Médio
2023,1,2023-01-01,Norte,TO,Termelétrica,49471.04,51605.47,69259.46,32156.18,369.75,10,Alto
2023,1,2023-01-01,Norte,TO,Biomassa,29253.45,27104.32,40954.82,1170.14,361.37,95,Médio
2023,1,2023-01-01,Norte,TO,Nuclear,10321.79,11551.69,14450.5,412.87,156.6,95,Alto
2023,1,2023-01-01,Nordeste,BA,Hidrelétrica,96632.19,90631.56,135285.06,3865.29,210.28,95,Médio
2023,1,2023-01-01,Nordeste,BA,Eólica,43516.94,47461.23,60923.72,1740.68,243.58,95,Alto
2023,1,2023-01-01,Nordeste,BA,Solar,32591.04,27980.76,45627.46,1303.64,375.39,95,Médio
2023,1,2023-01-01,Nordeste,BA,Termelétrica,54131.05,53317.88,75783.47,35185.18,172.0,10,Médio
2023,1,2023-01-01,Nordeste,BA,Biomassa,31636.88,26969.57,44291.63,1265.48,218.0,95,Médio
2023,1,2023-01-01,Nordeste,BA,Nuclear,2388.9,2051.88,3344.46,95.56,410.96,95,Médio
2023,1,2023-01-01,Nordeste,PE,Hidrelétrica,107914.09,85878.37,151079.73,4316.56,310.88,95,Baixo
2023,1,2023-01-01,Nordeste,PE,Eólica,29718.06,30134.59,41605.29,1188.72,215.2,95,Alto
2023,1,2023-01-01,Nordeste,PE,Solar,37259.84,32601.21,52163.77,1490.39,329.79,95,Médio
2023,1,2023-01-01,Nordeste,PE,Termelétrica,46128.89,50039.84,64580.44,29983.78,376.96,10,Alto
2023,1,2023-01-01,Nordeste,PE,Biomassa,21067.66,23053.41,29494.72,842.71,152.73,95,Alto
2023,1,2023-01-01,Nordeste,PE,Nuclear,12201.21,12841.71,17081.69,488.05,150.93,95,Alto
2023,1,2023-01-01,Nordeste,CE,Hidrelétrica,110183.32,114364.8,154256.65,4407.33,326.37,95,Alto
2023,1,2023-01-01,Nordeste,CE,Eólica,53115.3,44990.07,74361.42,2124.61,343.32,95,Baixo
2023,1,2023-01-01,Nordeste,CE,Solar,42173.17,32625.39,59042.43,1686.93,295.5,95,Baixo
2023,1,2023-01-01,Nordeste,CE,Termelétrica,50030.25,45691.51,70042.35,32519.66,315.39,10,Médio
2023,1,2023-01-01,Nordeste,CE,Biomassa,30258.17,34433.02,42361.44,1210.33,245.46,95,Crítico
2023,1,2023-01-01,Nordeste,CE,Nuclear,8090.56,6073.57,11326.79,323.62,181.19,95,Baixo
2023,1,2023-01-01,Nordeste,MA,Hidrelétrica,97100.21,77221.42,135940.29,3884.01,389.58,95,Baixo
2023,1,2023-01-01,Nordeste,MA,Eólica,57207.95,44341.6,80091.13,2288.32,331.6,95,Baixo
2023,1,2023-01-01,Nordeste,MA,Solar,36930.23,39509.17,51702.33,1477.21,178.52,95,Alto
2023,1,2023-01-01,Nordeste,MA,Termelétrica,43531.88,43973.51,60944.63,28295.72,238.18,10,Alto
2023,1,2023-01-01,Nordeste,MA,Biomassa,16878.64,17528.23,23630.09,675.15,194.79,95,Alto
2023,1,2023-01-01,Nordeste,MA,Nuclear,6999.8,7913.72,9799.72,279.99,188.52,95,Crítico
2023,1,2023-01-01,Nordeste,PB,Hidrelétrica,95898.89,73717.45,134258.45,3835.96,436.7,95,Baixo
2023,1,2023-01-01,Nordeste,PB,Eólica,66751.9,55074.88,93452.67,2670.08,414.92,95,Baixo
2023,1,2023-01-01,Nordeste,PB,Solar,36160.09,27742.85,50624.12,1446.4,172.77,95,Baixo
2023,1,2023-01-01,Nordeste,PB,Termelétrica,45980.86,43030.84,64373.2,29887.56,400.21,10,Médio
2023,1,2023-01-01,Nordeste,PB,Biomassa,28972.82,31403.68,40561.95,1158.91,237.73,95,Alto
2023,1,2023-01-01,Nordeste,PB,Nuclear,3964.68,3498.97,5550.55,158.59,327.96,95,Médio
2023,1,2023-01-01,Centro-Oeste,DF,Hidrelétrica,94657.62,101607.35,132520.67,3786.3,290.76,95,Alto
2023,1,2023-01-01,Centro-Oeste,DF,Eólica,43153.39,39984.38,60414.74,1726.14,250.02,95,Médio
2023,1,2023-01-01,Centro-Oeste,DF,Solar,29240.11,27770.08,40936.15,1169.6,212.77,95,Médio
2023,1,2023-01-01,Centro-Oeste,DF,Termelétrica,41997.03,35238.72,58795.84,27298.07,357.73,10,Baixo
2023,1,2023-01-01,Centro-Oeste,DF,Biomassa,35844.94,39733.36,50182.91,1433.8,311.48,95,Alto
2023,1,2023-01-01,Centro-Oeste,DF,Nuclear,7391.46,6570.37,10348.04,295.66,292.42,95,Médio
2023,1,2023-01-01,Centro-Oeste,GO,Hidrelétrica,99567.13,82596.48,139393.99,3982.69,408.36,95,Baixo
2023,1,2023-01-01,Centro-Oeste,GO,Eólica,39968.68,45904.01,55956.15,1598.75,199.81,95,Crítico
2023,1,2023-01-01,Centro-Oeste,GO,Solar,40339.15,42222.64,56474.81,1613.57,324.58,95,Alto
2023,1,2023-01-01,Centro-Oeste,GO,Termelétrica,57155.7,46552.61,80017.99,37151.21,342.54,10,Baixo
2023,1,2023-01-01,Centro-Oeste,GO,Biomassa,15566.06,16845.58,21792.49,622.64,404.4,95,Alto
2023,1,2023-01-01,Centro-Oeste,GO,Nuclear,4807.16,4743.74,6730.03,192.29,377.52,95,Médio
2023,1,2023-01-01,Centro-Oeste,MT,Hidrelétrica,112256.25,113973.75,157158.75,4490.25,189.55,95,Alto
2023,1,2023-01-01,Centro-Oeste,MT,Eólica,49839.88,45038.05,69775.84,1993.6,186.72,95,Médio
2023,1,2023-01-01,Centro-Oeste,MT,Solar,42153.75,43290.58,59015.25,1686.15,395.87,95,Alto
2023,1,2023-01-01,Centro-Oeste,MT,Termelétrica,54146.88,51302.3,75805.63,35195.47,311.12,10,Médio
2023,1,2023-01-01,Centro-Oeste,MT,Biomassa,15752.22,16620.6,22053.11,630.09,218.84,95,Alto
2023,1,2023-01-01,Centro-Oeste,MT,Nuclear,29022.19,31973.86,40631.06,1160.89,311.85,95,Alto
2023,1,2023-01-01,Centro-Oeste,MS,Hidrelétrica,106950.55,100019.56,149730.77,4278.02,297.75,95,Médio
2023,1,2023-01-01,Centro-Oeste,MS,Eólica,44392.38,50898.38,62149.33,1775.7,439.07,95,Crítico
2023,1,2023-01-01,Centro-Oeste,MS,Solar,41027.55,43608.58,57438.57,1641.1,445.91,95,Alto
2023,1,2023-01-01,Centro-Oeste,MS,Termelétrica,44846.31,39485.2,62784.83,29150.1,201.47,10,Médio
2023,1,2023-01-01,Centro-Oeste,MS,Biomassa,21834.35,17167.86,30568.1,873.37,266.59,95,Baixo
2023,1,2023-01-01,Centro-Oeste,MS,Nuclear,7374.7,6654.43,10324.58,294.99,429.04,95,Médio
2023,1,2023-01-01,Sudeste,SP,Hidrelétrica,99603.85,89517.02,139445.39,3984.15,185.63,95,Médio
2023,1,2023-01-01,Sudeste,SP,Eólica,38803.42,35196.75,54324.79,1552.14,425.9,95,Médio
2023,1,2023-01-01,Sudeste,SP,Solar,36555.18,35601.59,51177.25,1462.21,342.91,95,Médio
2023,1,2023-01-01,Sudeste,SP,Termelétrica,46984.83,47062.35,65778.76,30540.14,209.48,10,Alto
2023,1,2023-01-01,Sudeste,SP,Biomassa,20846.84,22642.23,29185.58,833.87,225.12,95,Alto
2023,1,2023-01-01,Sudeste,SP,Nuclear,15985.32,14395.03,22379.45,639.41,395.76,95,Médio
2023,1,2023-01-01,Sudeste,RJ,Hidrelétrica,104517.44,99437.28,146324.42,4180.7,385.86,95,Médio
2023,1,2023-01-01,Sudeste,RJ,Eólica,36842.98,28040.87,51580.17,1473.72,420.39,95,Baixo
2023,1,2023-01-01,Sudeste,RJ,Solar,42316.93,33111.39,59243.7,1692.68,421.52,95,Baixo
2023,1,2023-01-01,Sudeste,RJ,Termelétrica,49832.07,50870.18,69764.9,32390.85,177.57,10,Alto
2023,1,2023-01-01,Sudeste,RJ,Biomassa,14417.11,11351.46,20183.96,576.68,352.91,95,Baixo
2023,1,2023-01-01,Sudeste,RJ,Nuclear,100.0,104.81,140.0,4.0,394.52,95,Alto
2023,1,2023-01-01,Sudeste,MG,Hidrelétrica,90917.38,102514.19,127284.33,3636.7,267.52,95,Crítico
2023,1,2023-01-01,Sudeste,MG,Eólica,39518.27,34613.97,55325.58,1580.73,410.88,95,Médio
2023,1,2023-01-01,Sudeste,MG,Solar,20415.02,19787.11,28581.02,816.6,263.06,95,Médio
2023,1,2023-01-01,Sudeste,MG,Termelétrica,50469.81,43981.43,70657.74,32805.38,153.63,10,Médio
2023,1,2023-01-01,Sudeste,MG,Biomassa,24427.12,19927.88,34197.97,977.08,274.78,95,Baixo
2023,1,2023-01-01,Sudeste,MG,Nuclear,11933.89,12313.67,16707.44,477.36,188.94,95,Alto
2023,1,2023-01-01,Sudeste,ES,Hidrelétrica,107042.58,84724.33,149859.61,4281.7,198.22,95,Baixo
2023,1,2023-01-01,Sudeste,ES,Eólica,54899.72,59942.89,76859.61,2195.99,287.14,95,Alto
2023,1,2023-01-01,Sudeste,ES,Solar,42206.78,40058.53,59089.49,1688.27,189.5,95,Médio
2023,1,2023-01-01,Sudeste,ES,Termelétrica,47163.26,52602.78,66028.57,30656.12,395.62,10,Alto
2023,1,2023-01-01,Sudeste,ES,Biomassa,33236.42,31730.21,46530.98,1329.46,322.1,95,Médio
2023,1,2023-01-01,Sudeste,ES,Nuclear,6199.22,6478.33,8678.91,247.97,430.25,95,Alto
2023,1,2023-01-01,Sul,PR,Hidrelétrica,94576.12,93210.23,132406.57,3783.04,223.53,95,Médio
2023,1,2023-01-01,Sul,PR,Eólica,43799.71,34918.86,61319.6,1751.99,311.05,95,Baixo
2023,1,2023-01-01,Sul,PR,Solar,45285.26,49520.52,63399.36,1811.41,359.09,95,Alto
2023,1,2023-01-01,Sul,PR,Termelétrica,43399.85,39906.32,60759.8,28209.9,445.62,10,Médio
2023,1,2023-01-01,Sul,PR,Biomassa,25356.13,21659.92,35498.58,1014.25,174.08,95,Médio
2023,1,2023-01-01,Sul,PR,Nuclear,8688.83,9505.13,12164.37,347.55,367.91,95,Alto
2023,1,2023-01-01,Sul,SC,Hidrelétrica,110289.92,87708.96,154405.89,4411.6,341.09,95,Baixo
2023,1,2023-01-01,Sul,SC,Eólica,54149.28,61422.49,75808.99,2165.97,445.52,95,Crítico
2023,1,2023-01-01,Sul,SC,Solar,24882.2,23384.42,34835.07,995.29,256.29,95,Médio
2023,1,2023-01-01,Sul,SC,Termelétrica,51854.72,50966.06,72596.61,33705.57,162.96,10,Médio
2023,1,2023-01-01,Sul,SC,Biomassa,23156.01,17416.51,32418.41,926.24,407.52,95,Baixo
2023,1,2023-01-01,Sul,SC,Nuclear,14577.83,13378.29,20408.96,583.11,177.65,95,Médio
2023,1,2023-01-01,Sul,RS,Hidrelétrica,99588.11,100577.01,139423.36,3983.52,204.55,95,Alto
2023,1,2023-01-01,Sul,RS,Eólica,46594.09,53039.01,65231.73,1863.76,389.07,95,Crítico
2023,1,2023-01-01,Sul,RS,Solar,30014.01,22926.63,42019.61,1200.56,272.65,95,Baixo
2023,1,2023-01-01,Sul,RS,Termelétrica,49515.22,56818.62,69321.31,32184.9,433.45,10,Crítico
2023,1,2023-01-01,Sul,RS,Biomassa,25047.41,20977.57,35066.38,1001.9,332.27,95,Baixo
2023,1,2023-01-01,Sul,RS,Nuclear,11413.82,11198.72,15979.35,456.55,198.93,95,Médio
2023,2,2023-02-01,Norte,AM,Hidrelétrica,92996.04,73657.79,130194.46,3719.84,445.36,95,Baixo
2023,2,2023-02-01,Norte,AM,Eólica,47278.18,43031.39,66189.45,1891.13,161.83,95,Médio
2023,2,2023-02-01,Norte,AM,Solar,38961.5,40354.58,54546.09,1558.46,369.77,95,Alto
2023,2,2023-02-01,Norte,AM,Termelétrica,55008.69,54791.05,77012.17,35755.65,235.14,10,Médio
2023,2,2023-02-01,Norte,AM,Biomassa,23607.29,26372.28,33050.2,944.29,387.03,95,Alto
2023,2,2023-02-01,Norte,AM,Nuclear,100.0,93.04,140.0,4.0,439.31,95,Médio
2023,2,2023-02-01,Norte,PA,Hidrelétrica,114642.08,104272.86,160498.92,4585.68,238.12,95,Médio
2023,2,2023-02-01,Norte,PA,Eólica,41991.72,42319.81,58788.41,1679.67,350.1,95,Alto
2023,2,2023-02-01,Norte,PA,Solar,35409.61,27373.94,49573.46,1416.38,302.73,95,Baixo
2023,2,2023-02-01,Norte,PA,Termelétrica,42178.98,47090.83,59050.57,27416.34,236.1,10,Alto
2023,2,2023-02-01,Norte,PA,Biomassa,24238.76,24627.73,33934.27,969.55,189.04,95,Alto
2023,2,2023-02-01,Norte,PA,Nuclear,5954.43,6286.19,8336.21,238.18,420.53,95,Alto
2023,2,2023-02-01,Norte,RO,Hidrelétrica,94520.84,98157.38,132329.18,3780.83,403.41,95,Alto
2023,2,2023-02-01,Norte,RO,Eólica,39019.44,42033.93,54627.22,1560.78,232.13,95,Alto
2023,2,2023-02-01,Norte,RO,Solar,20086.88,21309.01,28121.63,803.48,283.15,95,Alto
2023,2,2023-02-01,Norte,RO,Termelétrica,37352.66,28635.99,52293.73,24279.23,235.15,10,Baixo
2023,2,2023-02-01,Norte,RO,Biomassa,30536.45,27596.5,42751.03,1221.46,297.07,95,Médio
2023,2,2023-02-01,Norte,RO,Nuclear,7679.31,7996.43,10751.03,307.17,254.68,95,Alto
2023,2,2023-02-01,Norte,TO,Hidrelétrica,103726.3,78136.02,145216.83,4149.05,175.08,95,Baixo
2023,2,2023-02-01,Norte,TO,Eólica,46279.0,48955.66,64790.6,1851.16,445.08,95,Alto
2023,2,2023-02-01,Norte,TO,Solar,55236.64,51827.17,77331.29,2209.47,284.43,95,Médio
2023,2,2023-02-01,Norte,TO,Termelétrica,67127.9,65325.2,93979.06,43633.13,234.55,10,Médio
2023,2,2023-02-01,Norte,TO,Biomassa,33799.65,28974.76,47319.52,1351.99,218.44,95,Médio
2023,2,2023-02-01,Norte,TO,Nuclear,5993.49,6788.7,8390.89,239.74,307.87,95,Crítico
2023,2,2023-02-01,Nordeste,BA,Hidrelétrica,91637.06,97273.65,128291.89,3665.48,316.04,95,Alto
2023,2,2023-02-01,Nordeste,BA,Eólica,59144.01,50838.51,82801.61,2365.76,188.15,95,Médio
2023,2,2023-02-01,Nordeste,BA,Solar,52838.88,58950.71,73974.43,2113.56,246.62,95,Alto
2023,2,2023-02-01,Nordeste,BA,Termelétrica,52048.31,55204.23,72867.64,33831.4,334.71,10,Alto
2023,2,2023-02-01,Nordeste,BA,Biomassa,38858.15,42101.04,54401.42,1554.33,447.44,95,Alto
2023,2,2023-02-01,Nordeste,BA,Nuclear,14736.8,16842.14,20631.51,589.47,304.81,95,Crítico
2023,2,2023-02-01,Nordeste,PE,Hidrelétrica,98766.37,81955.4,138272.91,3950.65,233.12,95,Baixo
2023,2,2023-02-01,Nordeste,PE,Eólica,26709.13,23077.45,37392.78,1068.37,317.95,95,Médio
2023,2,2023-02-01,Nordeste,PE,Solar,41129.98,33404.13,57581.97,1645.2,150.93,95,Baixo
2023,2,2023-02-01,Nordeste,PE,Termelétrica,46169.19,43575.4,64636.86,30009.97,356.87,10,Médio
2023,2,2023-02-01,Nordeste,PE,Biomassa,41514.12,33899.61,58119.77,1660.56,318.12,95,Baixo
2023,2,2023-02-01,Nordeste,PE,Nuclear,5197.88,5208.94,7277.04,207.92,232.67,95,Alto
2023,2,2023-02-01,Nordeste,CE,Hidrelétrica,85707.19,92502.91,119990.06,3428.29,254.87,95,Alto
2023,2,2023-02-01,Nordeste,CE,Eólica,50690.45,48704.23,70966.63,2027.62,273.27,95,Médio
2023,2,2023-02-01,Nordeste,CE,Solar,29396.03,31817.68,41154.44,1175.84,296.01,95,Alto
2023,2,2023-02-01,Nordeste,CE,Termelétrica,53776.9,45442.58,75287.65,34954.98,377.93,10,Baixo
2023,2,2023-02-01,Nordeste,CE,Biomassa,32231.32,28381.99,45123.84,1289.25,357.75,95,Médio
2023,2,2023-02-01,Nordeste,CE,Nuclear,11290.52,10491.08,15806.73,451.62,231.67,95,Médio
2023,2,2023-02-01,Nordeste,MA,Hidrelétrica,105503.65,99508.57,147705.11,4220.15,375.27,95,Médio
2023,2,2023-02-01,Nordeste,MA,Eólica,39514.48,34042.12,55320.27,1580.58,396.03,95,Médio
2023,2,2023-02-01,Nordeste,MA,Solar,45115.82,36164.39,63162.14,1804.63,287.92,95,Baixo
2023,2,2023-02-01,Nordeste,MA,Termelétrica,43745.19,40450.36,61243.26,28434.37,207.98,10,Médio
2023,2,2023-02-01,Nordeste,MA,Biomassa,23441.88,19357.85,32818.64,937.68,196.03,95,Baixo
2023,2,2023-02-01,Nordeste,MA,Nuclear,7612.24,8752.95,10657.14,304.49,165.45,95,Crítico
2023,2,2023-02-01,Nordeste,PB,Hidrelétrica,116932.98,125854.33,163706.18,4677.32,354.61,95,Alto
2023,2,2023-02-01,Nordeste,PB,Eólica,56125.95,53252.54,78576.33,2245.04,395.95,95,Médio
2023,2,2023-02-01,Nordeste,PB,Solar,39903.9,38949.85,55865.46,1596.16,275.85,95,Médio
2023,2,2023-02-01,Nordeste,PB,Termelétrica,51728.01,43045.67,72419.21,33623.21,363.62,10,Baixo
2023,2,2023-02-01,Nordeste,PB,Biomassa,27626.92,26893.78,38677.69,1105.08,447.89,95,Médio
2023,2,2023-02-01,Nordeste,PB,Nuclear,13688.91,10550.2,19164.48,547.56,171.82,95,Baixo
2023,2,2023-02-01,Centro-Oeste,DF,Hidrelétrica,102506.44,90621.46,143509.01,4100.26,322.01,95,Médio
2023,2,2023-02-01,Centro-Oeste,DF,Eólica,39322.08,37368.53,55050.91,1572.88,242.74,95,Médio
2023,2,2023-02-01,Centro-Oeste,DF,Solar,39448.08,45158.77,55227.31,1577.92,340.51,95,Crítico
2023,2,2023-02-01,Centro-Oeste,DF,Termelétrica,51358.5,50291.1,71901.9,33383.03,316.25,10,Médio
2023,2,2023-02-01,Centro-Oeste,DF,Biomassa,25899.88,29556.04,36259.84,1036.0,176.13,95,Crítico
2023,2,2023-02-01,Centro-Oeste,DF,Nuclear,4981.75,4433.26,6974.45,199.27,386.03,95,Médio
2023,2,2023-02-01,Centro-Oeste,GO,Hidrelétrica,88395.78,67866.44,123754.09,3535.83,420.62,95,Baixo
2023,2,2023-02-01,Centro-Oeste,GO,Eólica,48629.12,47947.97,68080.76,1945.16,303.87,95,Médio
2023,2,2023-02-01,Centro-Oeste,GO,Solar,48524.81,50829.95,67934.74,1940.99,169.6,95,Alto
2023,2,2023-02-01,Centro-Oeste,GO,Termelétrica,39985.45,31497.91,55979.63,25990.54,369.27,10,Baixo
2023,2,2023-02-01,Centro-Oeste,GO,Biomassa,32536.18,25846.55,45550.65,1301.45,217.04,95,Baixo
2023,2,2023-02-01,Centro-Oeste,GO,Nuclear,13664.77,14823.32,19130.68,546.59,342.96,95,Alto
2023,2,2023-02-01,Centro-Oeste,MT,Hidrelétrica,108738.04,115383.21,152233.26,4349.52,180.65,95,Alto
2023,2,2023-02-01,Centro-Oeste,MT,Eólica,43295.96,43144.7,60614.35,1731.84,318.28,95,Médio
2023,2,2023-02-01,Centro-Oeste,MT,Solar,46312.74,51098.52,64837.84,1852.51,361.6,95,Alto
2023,2,2023-02-01,Centro-Oeste,MT,Termelétrica,48578.86,42464.1,68010.41,31576.26,364.85,10,Médio
2023,2,2023-02-01,Centro-Oeste,MT,Biomassa,40775.16,44871.95,57085.22,1631.01,180.2,95,Alto
2023,2,2023-02-01,Centro-Oeste,MT,Nuclear,32087.56,26703.94,44922.58,1283.5,313.42,95,Baixo
2023,2,2023-02-01,Centro-Oeste,MS,Hidrelétrica,106179.96,103759.09,148651.94,4247.2,385.46,95,Médio
2023,2,2023-02-01,Centro-Oeste,MS,Eólica,46883.45,46179.81,65636.83,1875.34,377.25,95,Médio
2023,2,2023-02-01,Centro-Oeste,MS,Solar,29472.61,26455.73,41261.66,1178.9,354.59,95,Médio
2023,2,2023-02-01,Centro-Oeste,MS,Termelétrica,49104.6,37276.37,68746.45,31917.99,322.66,10,Baixo
2023,2,2023-02-01,Centro-Oeste,MS,Biomassa,27879.95,24466.68,39031.93,1115.2,392.4,95,Médio
2023,2,2023-02-01,Centro-Oeste,MS,Nuclear,1817.49,1959.77,2544.49,72.7,428.56,95,Alto
2023,2,2023-02-01,Sudeste,SP,Hidrelétrica,99590.0,80606.29,139426.01,3983.6,257.31,95,Baixo
2023,2,2023-02-01,Sudeste,SP,Eólica,44346.72,34358.9,62085.4,1773.87,264.61,95,Baixo
2023,2,2023-02-01,Sudeste,SP,Solar,24496.59,26798.63,34295.22,979.86,299.87,95,Alto
2023,2,2023-02-01,Sudeste,SP,Termelétrica,48134.8,45564.84,67388.71,31287.62,338.0,10,Médio
2023,2,2023-02-01,Sudeste,SP,Biomassa,41513.36,42433.51,58118.7,1660.53,317.15,95,Alto
2023,2,2023-02-01,Sudeste,SP,Nuclear,3713.52,3796.58,5198.93,148.54,350.64,95,Alto
2023,2,2023-02-01,Sudeste,RJ,Hidrelétrica,114200.42,115698.99,159880.58,4568.02,165.18,95,Alto
2023,2,2023-02-01,Sudeste,RJ,Eólica,41366.78,39587.84,57913.5,1654.67,170.07,95,Médio
2023,2,2023-02-01,Sudeste,RJ,Solar,40180.1,30773.77,56252.14,1607.2,362.71,95,Baixo
2023,2,2023-02-01,Sudeste,RJ,Termelétrica,48447.44,45125.61,67826.42,31490.84,354.66,10,Médio
2023,2,2023-02-01,Sudeste,RJ,Biomassa,14272.86,13823.84,19982.01,570.91,362.96,95,Médio
2023,2,2023-02-01,Sudeste,RJ,Nuclear,13570.54,14791.34,18998.76,542.82,248.23,95,Alto
2023,2,2023-02-01,Sudeste,MG,Hidrelétrica,105943.44,87183.8,148320.81,4237.74,320.06,95,Baixo
2023,2,2023-02-01,Sudeste,MG,Eólica,35654.41,39852.74,49916.18,1426.18,176.45,95,Alto
2023,2,2023-02-01,Sudeste,MG,Solar,41532.65,43299.12,58145.71,1661.31,365.81,95,Alto
2023,2,2023-02-01,Sudeste,MG,Termelétrica,45626.28,38946.77,63876.79,29657.08,426.09,10,Médio
2023,2,2023-02-01,Sudeste,MG,Biomassa,35052.93,34774.65,49074.1,1402.12,188.63,95,Médio
2023,2,2023-02-01,Sudeste,MG,Nuclear,13622.8,15166.9,19071.92,544.91,230.35,95,Alto
2023,2,2023-02-01,Sudeste,ES,Hidrelétrica,102011.74,88352.86,142816.44,4080.47,318.85,95,Médio
2023,2,2023-02-01,Sudeste,ES,Eólica,39693.11,39593.55,55570.35,1587.72,413.42,95,Médio
2023,2,2023-02-01,Sudeste,ES,Solar,40223.67,40477.31,56313.14,1608.95,272.33,95,Alto
2023,2,2023-02-01,Sudeste,ES,Termelétrica,62692.66,49468.46,87769.73,40750.23,230.49,10,Baixo
